PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-05-03,12:01:34.15,1,1,"Maloney, Evan",813408,Right,RHO_RAM,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.61081,-2.129786,-1.532416,2038.647696,225.469442,1:30,7.10251,0.12579,5.1476,-25.40698,12.83532,12.1154,2.97847,-0.30768,80.45264,-6.745308,0.613445,0.445085,,,,,,,,,,,,-6.36485,7.13949,0.00788,50,6.88348,2.80815,-124.49339,-5.5548,-10.26835,18.43174,-20.65595,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,5bf581d0-4709-11f1-97d8-dfa7d85a538c,84.68585,,,5.15817,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:01:34.15,2026-05-03T12:01:34.1568000-04:00,2026-05-03T16:01:34.1568000Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,12378d31-1f32-4da1-b373-a01b60ca0208,55.35414,-125.28358,9.21587,7.10264,-4.66925,-10.32798,-0.12194,3.24837,-5.13417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-05-03,12:01:52.65,1,2,"Maloney, Evan",813408,Right,RHO_RAM,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.33904,-3.833954,-1.103081,2085.602028,216.071083,1:15,7.1225,0.14818,5.11532,-24.58757,12.17548,8.25048,1.45572,-0.20356,82.53206,-8.264697,0.358385,0.436392,,,,,,,,,,,,-4.37914,7.0913,-0.05122,50,6.74177,2.09118,-126.89174,-9.42467,-7.36301,18.35003,-20.25087,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,67014410-4709-11f1-97d8-dfa7d85a538c,86.37282,,,4.80698,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:01:52.65,2026-05-03T12:01:52.6551552-04:00,2026-05-03T16:01:52.6551552Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,0e3d917a-1afa-4fb3-ab86-ea89280eec7e,55.38793,-127.66852,9.17501,7.12258,-8.56743,-10.12543,-0.14634,2.40287,-3.68151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2026-05-03,12:02:16.13,1,3,"Maloney, Evan",813408,Right,RHO_RAM,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,0,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,75.62291,-4.039882,-0.891097,1484.243491,211.059236,1:00,7.07667,-0.1655,5.24573,-38.00671,11.1315,5.95874,0.10614,-0.50642,71.53549,-10.848499,0.168856,0.504523,,,,,,,,,,,,-3.22725,6.79469,0.24259,50,6.67632,1.49305,-109.78666,-8.98017,-4.03258,15.09781,-23.68375,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,750b2b20-4709-11f1-97d8-dfa7d85a538c,74.70904,,,4.08742,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:02:16.13,2026-05-03T12:02:16.1326592-04:00,2026-05-03T16:02:16.1326592Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,aef0d89b-1314-469d-a92e-e72ffdc23e9d,55.25717,-110.50725,7.5489,7.07796,-7.84977,-11.84188,0.16673,1.68552,-2.01629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-05-03,12:02:35.80,1,4,"Maloney, Evan",813408,Right,RHO_RAM,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,1,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.15718,-3.839442,-1.70181,2060.10011,213.993769,1:15,7.17041,-0.02431,5.14156,-24.05643,14.17737,8.85745,1.54353,-0.88906,80.39148,-8.212764,-0.132822,0.445036,60.46231,-46.129824,-25.584711,,,,,3.31418,3.31418,3.76719,0.025169,-4.84548,8.28359,0.17647,50,6.7917,3.33341,-124.96426,-9.25496,-7.79951,20.94926,-18.84042,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,80a87f00-4709-11f1-97d8-dfa7d85a538c,84.69526,1.61417,,5.7657,,,,1.90743,1.61417,0.88786,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:02:35.80,2026-05-03T12:02:35.8092288-04:00,2026-05-03T16:02:35.8092288Z,GroundBall,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,399a80cc-dc8d-48a8-85d6-5a3479027fb9,55.36,-125.85962,10.47463,7.17004,-8.44974,-9.42021,0.02688,3.66675,-3.89976,,1.90672,55.60766,,,,,,,,1.615,-64.13358,,,,,,,,0.88821,-26.62448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
5,2026-05-03,12:03:14.48,2,1,"Maloney, Evan",813408,Right,RHO_RAM,"Grabau, Anthony",1000407420,Left,FOR_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.68038,-3.786054,-1.824872,2186.100964,214.353671,1:15,6.98546,0.20032,5.11932,-20.14375,18.12721,11.56894,1.73344,-0.55516,79.77039,-7.506425,0.222388,0.445252,,,,,,,,,,,,-6.27583,10.40347,-0.0382,50,6.61359,3.49027,-125.54155,-9.00075,-10.0659,24.2247,-15.48775,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,97c5b3b0-4709-11f1-97d8-dfa7d85a538c,84.65411,,,6.90999,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:03:14.48,2026-05-03T12:03:14.4845312-04:00,2026-05-03T16:03:14.4845312Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,b418dd13-c893-4add-b750-d245cf3b1826,55.38059,-126.57554,12.11235,6.98366,-8.33969,-7.74387,-0.19635,3.91991,-5.03295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-05-03,12:03:30.22,2,2,"Maloney, Evan",813408,Right,RHO_RAM,"Grabau, Anthony",1000407420,Left,FOR_RAM,Undefined,1,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.37935,-0.809698,-0.11399,2000.335257,27.955017,7:00,6.63855,0.56629,4.98117,-59.06558,-6.27603,-4.04918,0.9517,0.1212,69.16007,-11.340783,-0.831822,0.522932,,,,,,,,,,,,2.00898,-2.63803,-0.55177,50,6.51113,0.36124,-106.74134,-3.50022,2.35482,15.62373,-35.26622,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,a12c5170-4709-11f1-97d8-dfa7d85a538c,72.07901,,,4.21928,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:03:30.22,2026-05-03T12:03:30.2283264-04:00,2026-05-03T16:03:30.2283264Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,e4c5cb55-22cb-4384-8a5d-78a2a1afd338,55.52341,-107.54676,7.81186,6.64471,-1.6822,-17.63311,-0.56726,0.23985,1.17741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2026-05-03,12:03:53.23,2,3,"Maloney, Evan",813408,Right,RHO_RAM,"Grabau, Anthony",1000407420,Left,FOR_RAM,Undefined,1,Top,1,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.27028,-1.863087,-1.194796,2075.284397,219.496248,1:15,7.05199,-0.00122,5.0848,-23.906,14.20048,10.85363,3.30272,-0.22311,80.22026,-6.235468,0.725137,0.444294,74.66506,65.98558,-164.178027,3926.633512,,,,,35.8613,,,-5.7341,7.82867,0.10518,50,6.85692,2.14527,-125.35345,-4.94325,-9.27634,21.36996,-19.50926,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,aed812f0-4709-11f1-97d8-dfa7d85a538c,84.83663,67.59242,,6.05002,,,,2.54964,3.18665,0.28241,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:03:53.23,2026-05-03T12:03:53.2358144-04:00,2026-05-03T16:03:53.2358144Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,9fda95ec-c64b-4970-a82a-2d5d91fa6a03,55.41697,-126.27354,10.68498,7.05167,-4.10327,-9.75463,0.00422,2.54467,-4.63817,356.570599,2.54964,-42.87761,-1.98606,1.60956,-0.70553,0.74748,-0.88685,0.58679,-0.14702,3.18665,100.03004,-30.89646,4.17277,-1.05215,0.633,-0.65081,0.40346,-0.09222,0.28241,-12.15086,-1.72783,0.85775,-0.34216,0.35008,-0.41334,0.27224,-0.0677,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
8,2026-05-03,12:04:19.16,2,4,"Maloney, Evan",813408,Right,RHO_RAM,"Grabau, Anthony",1000407420,Left,FOR_RAM,Undefined,1,Top,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.11113,-0.302009,-0.138343,1761.13374,229.487,1:45,7.15028,0.04022,4.72872,-38.45463,12.66028,13.13221,3.65919,1.00331,69.74658,-7.25432,2.170087,0.514571,,,,,,,,,,,,-6.48036,6.74012,-0.03855,50,7.08594,-0.26582,-109.08179,-1.88953,-7.90759,16.89663,-23.94948,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,be58bb80-4709-11f1-97d8-dfa7d85a538c,73.25024,,,5.36455,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:04:19.16,2026-05-03T12:04:19.1666176-04:00,2026-05-03T16:04:19.1666176Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,cfa7b950-2dcb-4d48-b46d-9949db050af1,55.77057,-109.97201,8.44831,7.15225,-0.62772,-11.97474,-0.03552,0.1508,-3.9538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-05-03,12:04:36.84,2,5,"Maloney, Evan",813408,Right,RHO_RAM,"Grabau, Anthony",1000407420,Left,FOR_RAM,Undefined,1,Top,1,2,2,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,85.88373,-1.294631,-1.402582,2018.00235,225.642681,1:30,6.91927,0.07612,5.35639,-25.64076,11.86745,11.27855,3.56782,-0.29965,80.96947,-5.967384,0.602469,0.440793,76.20614,56.917891,-20.807796,,89.89537,103.56008,-63.39395,165.70151,77.11459,-37.639879,5.217878,-6.00839,6.49678,0.04143,50,6.78427,2.60027,-125.05578,-3.73802,-9.81781,17.68148,-21.55821,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,c8d89170-4709-11f1-97d8-dfa7d85a538c,85.51057,107.88167,,4.91427,,,,2.04215,3.56816,0.32052,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:04:36.84,2026-05-03T12:04:36.8437248-04:00,2026-05-03T16:04:36.8437248Z,Popup,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,3fdd5869-c62e-447f-a0ae-22d23beb8a98,55.14703,-125.78141,8.84074,6.91952,-2.85329,-10.77911,-0.07355,3.00318,-4.90891,158.005526,2.03748,57.06881,-19.08183,5.47487,-0.79274,-0.11265,0.07569,-0.01254,0.00071,3.55556,93.90186,-26.26924,3.86953,-1.3448,0.40563,-0.06977,0.0056,-0.00015,0.32246,-21.73018,-1.4003,0.76282,0.12982,-0.19169,0.06281,-0.00899,0.00049,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
10,2026-05-03,12:05:19.44,3,1,"Maloney, Evan",813408,Right,RHO_RAM,"McAndrews, Thomas",836274,Right,FOR_RAM,Undefined,1,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.71479,-1.955052,-0.680891,2002.092911,221.103959,1:15,7.06618,0.16053,5.12636,-22.70954,15.0867,12.23241,3.33151,0.53857,80.33696,-6.125733,1.484888,0.442482,,,,,,,,,,,,-6.27162,8.32504,-0.10652,50,6.86512,0.95541,-125.94775,-5.10843,-10.2053,22.4553,-18.62738,RHO_RAM,FOR_RAM,BillBeckField,D1,A10,20260503-BillBeckField-1,e23c81d0-4709-11f1-97d8-dfa7d85a538c,85.18407,,,6.37784,,,,,,,0a7a968c-63bf-4cd0-aacf-2a40a14d3fe6,2026-05-03,16:05:19.44,2026-05-03T12:05:19.4451456-04:00,2026-05-03T16:05:19.4451456Z,,v3,471418,471298,a1647dda5d664cc8a81e341e5d85e92f,"Leikus, Danny",1000177456,Right,RHO_RAM,5d4c8dd7-b9be-4e7e-b679-4399b0d3be5d,55.37388,-126.90225,11.22765,7.06544,-4.31664,-9.31369,-0.15635,1.3892,-5.10265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
